id,lesson,kana,kanji,romaji,meaning,category,source
185,11,き,木,ki,pohon
186,11,もの,物,mono,benda
187,11,ばしょ,場所,basho,tempat
188,11,いけ,池,ike,kolam
189,11,こうえん,公園,kouen,taman
190,11,きっさてん,喫茶店,kissaten,kedai kopi
191,11,ほんや,本屋,honya,toko buku
192,11,〜や,,ya,toko ~
193,11,のりば,乗り場,noriba,tempat naik
194,11,いちばん,,ichiban,paling
195,11,〜に,,ni,ke (partikel)
196,11,どうやって,,douyatte,bagaimana caranya

197,12,かんたん,簡単,kantan,mudah
198,12,ちかい,近い,chikai,dekat
199,12,とおい,遠い,tooi,jauh
200,12,はやい,早い,hayai,cepat
201,12,おそい,遅い,osoi,lambat
202,12,ひと,人,hito,orang
203,12,ともだち,友だち,tomodachi,teman
204,12,かれ,彼,kare,dia (laki-laki)
205,12,かのじょ,彼女,kanojo,dia (perempuan)
206,12,かぞく,家族,kazoku,keluarga
207,12,ひとりで,一人で,hitoride,sendirian
208,12,たしか,,tashika,mungkin
209,12,べつに,,betsuni,tidak khusus

210,13,あそびます,遊びます,asobimasu,bermain
211,13,およぎます,泳ぎます,oyogimasu,berenang
212,13,むかえます,迎えます,mukaemasu,menjemput
213,13,つかれます,疲れます,tsukaremasu,lelah
214,13,だします,出します,dashimasu,mengeluarkan
215,13,はいります,入ります,hairimasu,masuk
216,13,でます,出ます,demasu,keluar
217,13,けっこんします,結婚します,kekkonshimasu,menikah
218,13,かいものします,買い物します,kaimonoshimasu,berbelanja
219,13,しょくじします,食事します,shokujishimasu,makan
220,13,さんぽします,散歩します,sanposhimasu,jalan-jalan

221,14,つけます,,tsukemasu,menyalakan
222,14,けします,,keshimasu,mematikan
223,14,あけます,,akemasu,membuka
224,14,しめます,,shimemasu,menutup
225,14,いそぎます,,isogimasu,bergegas
226,14,まちます,,machimasu,menunggu
227,14,とめます,,tomemasu,menghentikan
228,14,みせます,,misemasu,memperlihatkan
229,14,おしえます,教えます,oshiemasu,mengajar
230,14,すわります,,suwarimasu,duduk
231,14,たちます,,tachimasu,berdiri
232,14,つかいます,,tsukaimasu,menggunakan

233,15,おきます,起きます,okimasu,bangun
234,15,ねます,寝ます,nemasu,tidur
235,15,はたらきます,働きます,hatarakimasu,bekerja
236,15,やすみます,休みます,yasumimasu,istirahat
237,15,べんきょうします,勉強します,benkyoushimasu,belajar
238,15,おわります,終わります,owarimasu,selesai
239,15,デパート,,depaato,toserba
240,15,ぎんこう,銀行,ginkou,bank
241,15,ゆうびんきょく,郵便局,yuubinkyoku,kantor pos
242,15,としょかん,図書館,toshokan,perpustakaan
243,15,いま,,ima,sekarang

244,16,のります,乗ります,norimasu,naik
245,16,おります,降ります,orimasu,turun
246,16,のりかえます,乗り換えます,norikaemasu,pindah (kendaraan)
247,16,あびます,浴びます,abimasu,mandi
248,16,いれます,入れます,iremasu,memasukkan
249,16,だします,出します,dashimasu,mengeluarkan
250,16,はいります,入ります,hairimasu,masuk
251,16,でます,出ます,demasu,keluar
252,16,おします,,oshimasu,menekan
253,16,わかい,若い,wakai,muda
254,16,ながい,長い,nagai,panjang
255,16,みじかい,短い,mijikai,pendek
256,16,あかるい,明るい,akarui,terang
257,16,くらい,暗い,kurai,gelap
258,16,せ,背,se,tinggi badan
259,16,あたま,頭,atama,kepala
260,16,かみ,髪,kami,rambut
261,16,かお,顔,kao,wajah

262,17,おぼえます,覚えます,oboemasu,mengingat
263,17,わすれます,忘れます,wasuremasu,melupakan
264,17,なくします,,nakushimasu,kehilangan
265,17,だします,出します,dashimasu,mengajukan
266,17,はらいます,払います,haraimasu,membayar
267,17,かえします,返します,kaeshimasu,mengembalikan
268,17,でかけます,出かけます,dekakemasu,keluar rumah
269,17,ぬぎます,,nugimasu,melepas (pakaian)
270,17,もっていきます,持って行きます,motteikimasu,membawa (pergi)
271,17,もってきます,持って来ます,mottekimasu,membawa (datang)
272,17,しんぱいします,心配します,shinpai shimasu,khawatir
273,17,ざんねん,,zannen,sayang sekali
274,17,まだ,,mada,belum
275,17,もう,,mou,sudah

276,18,できます,,dekimasu,bisa
277,18,あらいます,洗います,araimasu,mencuci
278,18,ひきます,,hikimasu,memainkan (alat musik)
279,18,うたいます,歌います,utaimasu,menyanyi
280,18,あつめます,集めます,atsumemasu,mengumpulkan
281,18,すてます,捨てます,sutemasu,membuang
282,18,かえます,換えます/替えます,kaemasu,menukar
283,18,うんてんします,運転します,untenshimasu,mengemudi
284,18,よやくします,予約します,yoyakushimasu,memesan
285,18,けんがくします,見学します,kengakushimasu,kunjungan studi
286,18,ピアノ,,piano,piano
287,18,げんきん,現金,genkin,tunai
288,18,しゅみ,趣味,shumi,hobi

289,19,のぼります,登ります,noborimasu,mendaki
290,19,とまります,泊まります,tomarimasu,menginap
291,19,そうじします,掃除します,soujishimasu,bersih-bersih
292,19,せんたくします,洗濯します,sentakushimasu,mencuci pakaian
293,19,れんしゅうします,練習します,renshuushimasu,latihan
294,19,なります,,narimasu,menjadi
295,19,ねむい,眠い,nemui,mengantuk
296,19,つよい,強い,tsuyoi,kuat
297,19,よわい,弱い,yowai,lemah
298,19,ちょうし,調子,choushi,kondisi
299,19,ゴルフ,,gorufu,golf

300,20,ひつよう,必要,hitsuyou,perlu
301,20,べんきょう,勉強,benkyou,belajar
302,20,しゅくだい,宿題,shukudai,pekerjaan rumah
303,20,しごと,仕事,shigoto,pekerjaan
304,20,やくそく,約束,yakusoku,janji
305,20,じかん,時間,jikan,waktu
306,20,ようじ,用事,youji,urusan
307,20,りょこう,旅行,ryokou,perjalanan
308,20,けんこう,健康,kenkou,kesehatan
309,20,むり,,muri,tidak mungkin
310,20,だいじょうぶ,大丈夫,daijoubu,tidak apa-apa
311,20,ぜひ,,zehi,silakan (dengan kuat)

312,21,思います,おもいます,omoimasu,berpikir
313,21,言います,いいます,iimasu,mengatakan
314,21,足ります,たります,tarimasu,cukup
315,21,勝ちます,かちます,kachimasu,menang
316,21,負けます,まけます,makemasu,kalah
317,21,役に立ちます,やくにたちます,yaku ni tachimasu,berguna
318,21,無駄,むだ,muda,sia-sia
319,21,同じ,おなじ,onaji,sama
320,21,違います,ちがいます,chigaimasu,berbeda
321,21,最近,さいきん,saikin,akhir-akhir ini

322,22,着ます,きます,kimasu,memakai (atas)
323,22,履きます,はきます,hakimasu,memakai (bawah)
324,22,被ります,かぶります,kaburimasu,memakai (topi)
325,22,掛けます,かけます,kakemasu,memakai (kacamata)
326,22,生まれます,うまれます,umaremasu,lahir
327,22,コート,こーと,kooto,mantel
328,22,スーツ,すーつ,suutsu,setelan jas
329,22,帽子,ぼうし,boushi,topi
330,22,眼鏡,めがね,megane,kacamata
331,22,よく,yoku,sering

332,23,聞きます,ききます,kikimasu,bertanya
333,23,回します,まわします,mawashimasu,memutar
334,23,引きます,ひきます,hikimasu,menarik
335,23,変えます,かえます,kaemasu,mengganti
336,23,触ります,さわります,sawarimasu,menyentuh
337,23,歩きます,あるきます,arukimasu,berjalan
338,23,渡ります,わたります,watarimasu,menyebrang
339,23,曲がります,まがります,magarimasu,belok
340,23,止まります,とまります,tomarimasu,berhenti
341,23,交差点,こうさてん,kousaten,persimpangan

342,24,くれます,くれます,kuremasu,memberi (kepada saya)
343,24,連れて行きます,つれていきます,tsurete ikimasu,mengajak pergi
344,24,連れて来ます,つれてきます,tsurete kimasu,mengajak datang
345,24,送ります,おくります,okurimasu,mengantar
346,24,紹介します,しょうかいします,shoukaishimasu,memperkenalkan
347,24,案内します,あんないします,annaishimasu,memandu
348,24,説明します,せつめいします,setsumeishimasu,menjelaskan
349,24,祖父,そふ,sofu,kakek
350,24,祖母,そぼ,sobo,nenek
351,24,お祝い,おいわい,oiwai,perayaan

352,25,考えます,かんがえます,kangaemasu,memikirkan
353,25,着きます,つきます,tsukimasu,tiba
354,25,留学します,りゅうがくします,ryuugaku shimasu,belajar di luar negeri
355,25,取ります,とります,torimasu,mengambil
356,25,田舎,いなか,inaka,desa
357,25,大使館,たいしかん,taishikan,kedutaan
358,25,理由,りゆう,riyuu,alasan
359,25,気持ち,きもち,kimochi,perasaan
360,25,本当,ほんとう,hontou,benar
361,25,ぜひ,ぜひ,zehi,sangat ingin

363,26,見る,みる,miru,melihat
364,26,聞く,きく,kiku,mendengar
365,26,探す,さがす,sagasu,mencari
366,26,待つ,まつ,matsu,menunggu
367,26,出す,だす,dasu,mengeluarkan
368,26,送る,おくる,okuru,mengirim
369,26,連絡する,れんらくする,renraku suru,menghubungi
370,26,約束する,やくそくする,yakusoku suru,berjanji
371,26,考える,かんがえる,kangaeru,berpikir
372,26,決める,きめる,kimeru,memutuskan
373,26,知らせる,しらせる,shiraseru,memberitahu
374,26,遅れる,おくれる,okureru,terlambat
375,26,間に合う,まにあう,maniau,sempat/keburu/tepat waktu/cukup(waktu)
376,26,都合,つごう,tsugou,kondisi/keadaan
377,26,予定,よてい,yotei,rencana
378,26,気分,きぶん,kibun,perasaan
379,26,急ぐ,いそぐ,isogu,tergesa-gesa
380,26,一生懸命,いっしょうけんめい,isshoukenmei,bersungguh-sungguh

381,27,飼う,かう,kau,memelihara
382,27,建てる,たてる,tateru,membangun
383,27,走る,はしる,hashiru,berlari
384,27,見える,みえる,mieru,terlihat
385,27,聞こえる,きこえる,kikoeru,terdengar
386,27,できる,できる,dekiru,bisa
387,27,開く,ひらく,hiraku,membuka
388,27,集まる,あつまる,atsumaru,berkumpul
389,27,場所,ばしょ,basho,tempat
390,27,音,おと,oto,suara
391,27,景色,けしき,keshiki,pemandangan
392,27,交通,こうつう,koutsuu,lalu lintas
393,27,花火,はなび,hanabi,kembang api
394,27,空気,くうき,kuuki,udara
395,27,自然,しぜん,shizen,alam
396,27,機械,きかい,kikai,mesin
397,27,会議,かいぎ,kaigi,rapat
398,27,自由,じゆう,jiyuu,bebas

399,28,売れる,うれる,ureru,terjual
400,28,踊る,おどる,odoru,menari
401,28,噛む,かむ,kamu,menggigit
402,28,選ぶ,えらぶ,erabu,memilih
403,28,通う,かよう,kayou,pergi rutin/pergi-pulang/berulangkali datang
404,28,集める,あつめる,atsumeru,mengumpulkan
405,28,経験,けいけん,keiken,pengalaman
406,28,人気,にんき,ninki,populer
407,28,形,かたち,katachi,bentuk
408,28,色,いろ,iro,warna
409,28,味,あじ,aji,rasa
410,28,音楽,おんがく,ongaku,musik
411,28,文化,ぶんか,bunka,budaya
412,28,習慣,しゅうかん,shuukan,kebiasaan
413,28,メモする,,memo suru,mencatat
414,28,真面目,まじめ,majime,rajin
415,28,熱心,ねっしん,nesshin,antusias
416,28,優しい,やさしい,yasashii,baik
417,28,偉い,えらい,erai,hebat
418,28,大会,たいかい,taikai,kompetisi
419,28,意見,いけん,iken,pendapat
420,28,話,はなし,hanashi,cerita
421,28,交通,こうつう,koutsuu,lalu lintas
422,28,デザイン,,dezain,desain

423,29,開く,あく,aku,terbuka
424,29,閉まる,しまる,shimaru,tertutup
425,29,付く,つく,tsuku,menempel
426,29,消える,きえる,kieru,padam
427,29,壊れる,こわれる,kowareru,rusak
428,29,割れる,われる,wareru,pecah
429,29,折れる,おれる,oreru,patah
430,29,破れる,やぶれる,yabureru,robek
431,29,汚れる,よごれる,yogoreru,kotor
432,29,落ちる,おちる,ochiru,jatuh
433,29,かかる,,kakaru,memakan waktu/biaya
434,29,皿,さら,sara,piring
435,29,茶碗,ちゃわん,chawan,mangkuk nasi
436,29,ガラス,,garasu,kaca
437,29,袋,ふくろ,fukuro,kantong

438,30,貼る,はる,haru,menempel
439,30,掛ける,かける,kakeru,menggantung
440,30,飾る,かざる,kazaru,menghias
441,30,並べる,ならべる,naraberu,menyusun
442,30,植える,うえる,ueru,menanam
443,30,戻す,もどす,modosu,mengembalikan
444,30,まとめる,,matomeru,merangku40440,30,しまう,,shimau,menyimpan
445,30,決める,きめる,kimeru,memutuskan
446,30,知らせる,しらせる,shiraseru,memberitahu
447,30,相談する,そうだんする,soudan suru,berkonsultasi
448,30,予定,よてい,yotei,rencana
449,30,希望,きぼう,kibou,harapan
450,30,ごみ箱,ごみばこ,gomibako,tempat sampah
451,30,予定表,よていひょう,yoteihyou,jadwal

452,31,始める,はじめる,hajimeru,memulai
453,31,続ける,つづける,tsuzukeru,melanjutkan
454,31,見つける,みつける,mitsukeru,menemukan
455,31,取れる,とれる,toreru,dapat diambil
456,31,受ける,うける,ukeru,menerima
457,31,申し込む,もうしこむ,moushikomu,mendaftar
458,31,休憩する,きゅうけいする,kyuukei suru,istirahat
459,31,連休,れんきゅう,renkyuu,libur panjang
460,31,作文,さくぶん,sakubun,karangan
461,31,発表,はっぴょう,happyou,presentasi
462,31,展覧会,てんらんかい,tenrankai,pameran
463,31,結婚式,けっこんしき,kekkonshiki,upacara pernikahan
464,31,式,しき,shiki,upacara
465,31,本社,ほんしゃ,honsha,kantor pusat
466,31,支店,してん,shiten,cabang

467,32,運動する,うんどうする,undou suru,berolahraga
468,32,成功する,せいこうする,seikou suru,berhasil
469,32,失敗する,しっぱいする,shippai suru,gagal
470,32,合格する,ごうかくする,goukaku suru,lulus
471,32,戻る,もどる,modoru,kembali
472,32,止む,やむ,yamu,berhenti
473,32,晴れる,はれる,hareru,cerah
474,32,曇る,くもる,kumoru,mendung
475,32,吹く,ふく,fuku,bertiup
476,32,治る,なおる,naoru,sembuh
477,32,心,こころ,kokoro,hati
478,32,問題,もんだい,mondai,masalah
479,32,答え,こたえ,kotae,jawaban
480,32,禁煙,きんえん,kin'en,larangan merokok
481,32,健康,けんこう,kenkou,kesehatan

482,33,逃げる,にげる,nigeru,melarikan diri
483,33,騒ぐ,さわぐ,sawagu,berisik
484,33,諦める,あきらめる,akirameru,menyerah
485,33,投げる,なげる,nageru,melempar
486,33,守る,まもる,mamoru,menjaga
487,33,上げる,あげる,ageru,menaikkan
488,33,下げる,さげる,sageru,menurunkan
489,33,伝える,つたえる,tsutaeru,menyampaikan
490,33,注意する,ちゅういする,chuui suru,memperingatkan
491,33,警察,けいさつ,keisatsu,polisi
492,33,席,せき,seki,tempat duduk
493,33,規則,きそく,kisoku,peraturan
494,33,使用中,しようちゅう,shiyouchuu,sedang dipakai
495,33,立入禁止,たちいりきんし,tachiiri kinshi,dilarang masuk
496,33,非常口,ひじょうぐち,hijouguchi,pintu darurat

497,34,磨く,みがく,migaku,menggosok
498,34,組み立てる,くみたてる,kumitatsuru,merakit
499,34,折る,おる,oru,melipat
500,34,気が付く,きがつく,ki ga tsuku,menyadari
501,34,付ける,つける,tsukeru,menyalakan
502,34,消す,けす,kesu,mematikan
503,34,鍵,かぎ,kagi,kunci
504,34,棚,たな,tana,rak
505,34,説明書,せつめいしょ,setsumeisho,buku petunjuk
506,34,図,ず,zu,gambar
507,34,線,せん,sen,garis
508,34,矢印,やじるし,yajirushi,tanda panah
509,34,触る,さわる,sawaru,menyentuh
510,34,回す,まわす,mawasu,memutar
511,34,引く,ひく,hiku,menarik

512,35,咲く,さく,saku,mekar
513,35,変わる,かわる,kawaru,berubah
514,35,困る,こまる,komaru,kesulitan
515,35,付く,つく,tsuku,menyala
516,35,治す,なおす,naosu,memperbaiki
517,35,直す,なおす,naosu,membetulkan
518,35,片付く,かたづく,katazuku,rapi
519,35,相談,そうだん,soudan,konsultasi
520,35,案内書,あんないしょ,annaisho,buku panduan
521,35,機械,きかい,kikai,mesin
522,35,大事,だいじ,daiji,penting
523,35,危険,きけん,kiken,berbahaya
524,35,必要,ひつよう,hitsuyou,perlu
525,35,不便,ふべん,fuben,tidak praktis
526,35,調子,ちょうし,choushi,kondisi/keadaan/suasana
527,35,会,かい,kai,pertemuan
528,35,会議,かいぎ,kaigi,rapat
529,35,出張,しゅっちょう,shucchou,perjalanan dinas
530,35,都合,つごう,tsugou,keadaan/kondisi/kesempatan
531,35,予定,よてい,yotei,rencana/jadwal
532,35,約束,やくそく,yakusoku,janji
533,35,時間,じかん,jikan,waktu
534,35,場所,ばしょ,basho,tempat
535,35,連絡,れんらく,renraku,menghubungi/kontak
536,35,連絡します,れんらくします,renraku shimasu,menghubungi
537,35,相談,そうだん,soudan,konsultasi
538,35,相談します,そうだんします,soudan shimasu,berkonsultasi
539,35,参加,さんか,sanka,partisipasi
540,35,参加します,さんかします,sanka shimasu,ikut serta
541,35,欠席,けっせき,kesseki,tidak hadir/absen
542,35,欠席します,けっせきします,kesseki shimasu,tidak hadir
543,35,出席,しゅっせき,shusseki,kehadiran
544,35,出席します,しゅっせきします,shusseki shimasu,hadir
545,35,準備,じゅんび,junbi,persiapan
546,35,準備します,じゅんびします,junbi shimasu,mempersiapkan
547,35,変更,へんこう,henkou,perubahan
548,35,変更します,へんこうします,henkou shimasu,mengubah
549,35,決定,けってい,kettei,keputusan
550,35,決定します,けっていします,kettei shimasu,memutuskan

551,36,事故,じこ,jiko,kecelakaan
552,36,地震,じしん,jishin,gempa bumi
553,36,火事,かじ,kaji,kebakaran
554,36,台風,たいふう,taifuu,topan
555,36,大雨,おおあめ,ooame,hujan lebat
556,36,洪水,こうずい,kouzui,banjir
557,36,連絡,れんらく,renraku,kontak/kabar
558,36,連絡します,れんらくします,renraku shimasu,menghubungi
559,36,困ります,こまります,komarimasu,kesulitan
560,36,止まります,とまります,tomarimasu,berhenti
561,36,壊れます,こわれます,kowaremasu,rusak
562,36,割れます,われます,waremasu,pecah
563,36,折れます,おれます,oremasu,patah
564,36,破れます,やぶれます,yaburemasu,robek
565,36,汚れます,よごれます,yogoremasu,kotor
566,36,付いています,ついています,tsuite imasu,menyala/terpasang
567,36,外れます,はずれます,hazuremasu,lepas
568,36,止めます,とめます,tomemasu,menghentikan
569,36,直します,なおします,naoshimasu,memperbaiki
570,36,片づけます,かたづけます,katazukemasu,membereskan

571,37,褒めます,ほめます,homemasu,memuji
572,37,叱ります,しかります,shikarimasu,memarahi
573,37,誘います,さそいます,sasoimasu,mengajak
574,37,招待します,しょうたいします,shoutai shimasu,mengundang
575,37,頼みます,たのみます,tanomimasu,meminta
576,37,注意します,ちゅういします,chuui shimasu,memperingatkan
577,37,盗みます,ぬすみます,nusumimasu,mencuri
578,37,踏みます,ふみます,fumimasu,menginjak
579,37,壊します,こわします,kowashimasu,merusak
580,37,汚します,よごします,yogoshimasu,mengotori
581,37,行います,おこないます,okonaimasu,melaksanakan
582,37,輸出,ゆしゅつ,yushutsu,ekspor
583,37,輸入,ゆにゅう,yunyuu,impor
584,37,翻訳,ほんやく,honyaku,terjemahan
585,37,発明,はつめい,hatsumei,penemuan
586,37,発見,はっけん,hakken,penemuan
587,37,設計,せっけい,sekkei,desain/perancangan
588,37,米,こめ,kome,beras
589,37,麦,むぎ,mugi,gandum
590,37,石油,せきゆ,sekiyu,minyak bumi

591,38,運転,うんてん,unten,mengemudi
592,38,運転します,うんてんします,unten shimasu,mengemudi
593,38,予約,よやく,yoyaku,reservasi
594,38,予約します,よやくします,yoyaku shimasu,memesan
595,38,利用,りよう,riyou,penggunaan
596,38,利用します,りようします,riyou shimasu,menggunakan
597,38,申請,しんせい,shinsei,pengajuan
598,38,申請します,しんせいします,shinsei shimasu,mengajukan
599,38,経験,けいけん,keiken,pengalaman
600,38,経験します,けいけんします,keiken shimasu,mengalami
601,38,安全,あんぜん,anzen,aman
602,38,危険,きけん,kiken,berbahaya
603,38,必要,ひつよう,hitsuyou,perlu
604,38,可能,かのう,kanou,mungkin
605,38,禁止,きんし,kinshi,dilarang
606,38,規則,きそく,kisoku,aturan
607,38,免許,めんきょ,menkyo,surat izin/lisensi
608,38,免許証,めんきょしょう,menkyoshou,surat izin mengemudi
609,38,操作,そうさ,sousa,pengoperasian
610,38,機械,きかい,kikai,mesin

611,39,答え,こたえ,kotae,jawaban
612,39,質問,しつもん,shitsumon,pertanyaan
613,39,説明,せつめい,setsumei,penjelasan
614,39,説明します,せつめいします,setsumei shimasu,menjelaskan
615,39,相談,そうだん,soudan,konsultasi
616,39,相談します,そうだんします,soudan shimasu,berkonsultasi
617,39,知らせます,しらせます,shirasemasu,memberi tahu
618,39,調べます,しらべます,shirabemasu,menyelidiki/mencari
